user_id,group,coupon_received,signup_day,exposure_day,made_first_purchase_30d,days_to_first_purchase,repeat_visits_14d,browse_sessions_14d,product_views_14d,cart_adds_14d,discount_page_views_14d,coupon_used,repeat_purchase_180d,orders_180d,gross_revenue_180d,discount_cost_180d,net_revenue_180d,realized_ltv_180d,latent_response_type,latent_value_type,latent_timing_type
214,treatment,1,43,49,0,,1,4,9,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
215,treatment,1,58,61,0,,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
216,treatment,1,62,69,0,,6,1,5,1,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
217,control,0,57,64,0,,1,0,3,0,11,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
218,control,0,62,65,0,,6,11,27,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
219,treatment,1,80,86,0,,6,5,23,6,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
220,control,0,1,4,0,,1,1,12,2,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
221,control,0,80,87,0,,1,2,2,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
222,control,0,82,88,0,,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
223,treatment,1,82,84,1,5,0,2,7,0,4,1,0,1,23.61,17.85,5.76,5.76,persuadable,discount_driven_low_value,pulled_forward
224,treatment,1,34,36,0,,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
225,control,0,53,60,0,,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
226,treatment,1,32,36,0,,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
227,control,0,76,81,0,,0,0,4,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
228,treatment,1,37,42,0,,3,6,17,3,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
229,treatment,1,29,30,0,,2,10,22,1,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
230,control,0,62,63,1,13,4,9,19,2,0,0,1,7,472.22,23.61,448.61,448.61,sure_thing,high_value,normal_timing
231,control,0,5,12,1,13,2,2,11,0,2,0,0,1,31.1,10.88,20.21,20.21,persuadable,discount_driven_low_value,pulled_forward
232,control,0,34,36,0,,0,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
233,treatment,1,19,25,1,5,5,8,21,3,1,0,1,6,529.41,26.47,502.94,502.94,sure_thing,high_value,normal_timing
234,treatment,1,34,36,1,13,1,3,28,4,0,0,1,6,439.65,21.98,417.67,417.67,sure_thing,high_value,normal_timing
235,treatment,1,41,47,0,,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
236,treatment,1,6,10,0,,1,2,4,2,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
237,control,0,78,78,0,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
238,treatment,1,38,40,1,19,1,2,6,1,3,1,0,1,26.88,19.0,7.88,7.88,persuadable,discount_driven_low_value,normal_timing
239,control,0,33,40,0,,7,11,17,0,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
240,control,0,14,15,1,11,2,7,12,1,3,0,1,3,99.9,11.99,87.91,87.91,sure_thing,medium_value,pulled_forward
241,treatment,1,90,91,1,18,4,7,11,2,3,1,1,2,164.26,17.8,146.45,146.45,sure_thing,high_value,normal_timing
242,treatment,1,78,79,0,,2,4,19,4,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
243,control,0,44,48,0,,0,1,7,1,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
244,treatment,1,31,37,0,,1,6,21,1,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
245,treatment,1,43,50,0,,8,1,17,5,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
246,treatment,1,87,94,0,,0,3,4,1,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
247,treatment,1,20,27,0,,2,4,23,5,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
248,control,0,62,69,1,15,1,1,19,4,1,0,1,8,303.3,15.16,288.13,288.13,sure_thing,high_value,normal_timing
249,control,0,82,86,0,,3,4,14,7,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
250,control,0,69,75,0,,2,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
251,treatment,1,79,84,0,,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
252,treatment,1,86,87,0,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
253,control,0,6,6,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
254,control,0,22,22,0,,7,5,25,1,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
255,control,0,13,15,0,,0,2,5,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
256,treatment,1,52,55,0,,5,6,24,2,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
257,treatment,1,37,42,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
258,control,0,4,8,1,16,3,10,7,2,7,0,1,3,80.62,9.67,70.95,70.95,sure_thing,medium_value,pulled_forward
259,control,0,51,53,0,,2,5,16,4,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
260,treatment,1,10,15,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
261,control,0,37,43,0,,0,1,2,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
262,treatment,1,33,34,0,,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
263,control,0,81,83,1,21,1,8,19,6,0,0,0,1,46.9,2.35,44.56,44.56,persuadable,high_value,normal_timing
264,control,0,62,69,0,,3,2,7,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
265,treatment,1,57,64,1,15,2,3,23,1,2,0,0,1,61.85,3.09,58.76,58.76,sure_thing,high_value,normal_timing
266,control,0,75,77,1,13,2,4,11,1,2,0,1,2,63.69,7.64,56.04,56.04,sure_thing,medium_value,pulled_forward
267,control,0,17,21,1,12,2,2,4,1,3,0,1,2,78.13,9.38,68.76,68.76,sure_thing,medium_value,pulled_forward
268,control,0,24,28,0,,3,5,16,4,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
269,control,0,68,73,0,,1,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
270,control,0,68,74,0,,0,0,7,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
271,control,0,2,2,0,,3,2,6,2,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
272,control,0,21,25,0,,1,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
273,control,0,21,22,0,,0,0,7,1,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
274,treatment,1,1,7,1,11,6,8,25,8,1,1,1,6,375.2,28.35,346.85,346.85,sure_thing,high_value,normal_timing
275,treatment,1,60,64,0,,2,4,8,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
276,control,0,5,10,0,,1,0,4,0,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
277,control,0,76,83,0,,0,3,3,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
278,treatment,1,53,59,1,7,4,1,16,6,1,1,0,1,46.92,15.22,31.7,31.7,sure_thing,medium_value,pulled_forward
279,treatment,1,69,75,0,,2,2,13,1,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
280,treatment,1,45,51,0,,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
281,control,0,88,93,0,,1,2,5,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
282,control,0,25,28,0,,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
283,control,0,51,53,0,,2,5,12,2,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
284,control,0,1,3,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
285,treatment,1,75,79,0,,2,2,7,2,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
286,control,0,52,58,0,,0,3,3,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
287,control,0,16,18,0,,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
288,control,0,74,78,0,,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
289,treatment,1,90,93,1,16,4,5,10,0,4,1,0,1,41.1,14.52,26.58,26.58,sure_thing,medium_value,pulled_forward
290,control,0,7,11,0,,2,3,5,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
291,treatment,1,77,83,1,12,0,7,21,3,0,1,0,1,75.84,13.38,62.46,62.46,sure_thing,high_value,normal_timing
292,control,0,67,70,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
293,treatment,1,32,35,0,,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
294,control,0,58,59,1,27,1,11,25,3,0,0,1,3,169.28,8.46,160.82,160.82,sure_thing,high_value,normal_timing
295,treatment,1,71,74,1,17,6,3,15,3,0,0,1,2,139.53,6.98,132.56,132.56,persuadable,high_value,normal_timing
296,treatment,1,44,47,0,,2,3,7,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
297,treatment,1,60,61,0,,1,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
298,treatment,1,5,12,1,8,2,2,9,3,0,1,1,2,100.21,21.61,78.6,78.6,sure_thing,medium_value,pulled_forward
299,treatment,1,84,90,1,1,1,5,5,2,8,1,0,1,35.24,21.92,13.32,13.32,persuadable,discount_driven_low_value,pulled_forward
300,treatment,1,84,86,0,,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
301,treatment,1,19,26,1,1,1,1,11,0,3,1,1,2,46.57,25.89,20.68,20.68,persuadable,discount_driven_low_value,normal_timing
302,control,0,43,45,0,,1,3,7,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
303,treatment,1,22,25,0,,1,2,8,4,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
304,treatment,1,36,37,0,,2,1,6,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
305,treatment,1,25,29,0,,0,2,3,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
306,control,0,78,81,0,,1,3,9,5,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
307,control,0,63,65,0,,1,4,16,0,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
308,treatment,1,77,79,1,20,2,2,14,1,4,1,0,1,32.22,20.87,11.35,11.35,persuadable,discount_driven_low_value,normal_timing
309,control,0,72,79,0,,2,0,3,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
310,control,0,66,71,0,,3,5,7,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
311,control,0,15,16,0,,6,5,18,4,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
312,control,0,75,76,0,,3,3,10,2,0,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
313,control,0,71,71,0,,2,1,9,0,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
314,control,0,12,13,0,,1,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
315,control,0,8,13,0,,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
316,control,0,69,69,0,,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
317,control,0,36,37,1,13,5,5,17,4,0,0,1,6,249.06,12.45,236.61,236.61,sure_thing,high_value,normal_timing
318,treatment,1,30,30,1,10,1,5,15,2,2,1,0,1,46.14,15.13,31.01,31.01,sure_thing,medium_value,pulled_forward
319,control,0,36,41,0,,2,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
320,treatment,1,79,85,0,,6,3,10,1,5,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
321,treatment,1,33,37,0,,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
322,control,0,34,41,0,,1,2,6,1,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
323,control,0,36,41,0,,0,3,8,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
324,treatment,1,5,11,0,,0,3,6,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
325,treatment,1,4,6,0,,0,2,8,2,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
326,treatment,1,38,44,0,,9,5,34,2,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
327,treatment,1,2,7,0,,1,3,11,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
328,treatment,1,69,69,0,,1,4,9,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
329,treatment,1,39,39,1,17,4,6,20,1,0,0,1,3,94.42,4.72,89.7,89.7,sure_thing,high_value,normal_timing
330,control,0,46,53,0,,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
331,treatment,1,31,33,1,16,1,8,23,2,0,0,1,3,246.23,12.31,233.91,233.91,sure_thing,high_value,normal_timing
332,control,0,69,72,0,,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
333,treatment,1,39,45,0,,1,3,8,2,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
334,treatment,1,4,10,0,,4,3,16,7,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
335,control,0,44,44,0,,1,1,9,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
336,treatment,1,16,20,1,7,0,1,0,0,1,0,0,1,12.2,1.22,10.98,10.98,lost_cause,no_value,no_purchase
337,control,0,54,61,0,,1,1,3,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
338,treatment,1,51,53,0,,0,1,1,2,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
339,control,0,43,47,0,,6,3,18,8,0,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
340,treatment,1,35,37,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
341,control,0,54,59,0,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
342,treatment,1,62,62,0,,1,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
343,treatment,1,80,84,0,,2,4,19,6,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
344,treatment,1,87,90,0,,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
345,treatment,1,8,13,0,,2,6,19,3,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
346,treatment,1,60,63,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
347,treatment,1,8,15,1,13,2,3,11,0,6,1,0,1,28.4,19.53,8.87,8.87,persuadable,discount_driven_low_value,pulled_forward
348,control,0,38,45,1,15,2,4,7,2,6,0,1,3,100.34,35.12,65.22,65.22,persuadable,discount_driven_low_value,pulled_forward
349,treatment,1,67,69,1,4,7,7,18,2,1,1,1,7,362.9,27.73,335.17,335.17,sure_thing,high_value,normal_timing
350,control,0,49,49,0,,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
351,treatment,1,73,76,0,,4,4,7,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
352,control,0,83,87,1,14,2,7,12,2,2,0,0,1,35.56,4.27,31.29,31.29,sure_thing,medium_value,pulled_forward
353,treatment,1,88,94,0,,0,1,6,3,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
354,treatment,1,61,65,0,,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
355,control,0,61,65,1,16,5,4,11,2,5,0,1,2,100.62,12.07,88.54,88.54,sure_thing,medium_value,pulled_forward
356,treatment,1,73,73,0,,3,1,6,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
357,treatment,1,21,27,1,9,5,3,9,1,1,0,1,4,170.59,20.47,150.12,150.12,sure_thing,medium_value,pulled_forward
358,treatment,1,28,30,0,,2,2,7,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
359,control,0,31,34,0,,2,0,8,1,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
360,treatment,1,67,70,0,,0,1,0,1,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
361,treatment,1,32,32,0,,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
362,control,0,13,16,0,,2,1,7,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
363,control,0,72,75,0,,2,3,12,2,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
364,control,0,68,69,0,,0,3,8,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
365,treatment,1,54,55,0,,3,7,21,2,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
366,control,0,80,80,0,,3,2,8,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
367,treatment,1,72,79,0,,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
368,treatment,1,82,84,0,,3,7,12,4,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
369,control,0,24,30,0,,5,1,11,0,3,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
370,treatment,1,11,17,0,,1,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
371,treatment,1,31,34,0,,0,3,5,3,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
372,control,0,75,81,0,,2,2,29,7,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
373,control,0,84,85,0,,4,6,14,2,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
374,control,0,10,11,0,,0,2,10,1,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
375,control,0,77,84,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
376,control,0,44,49,0,,2,0,3,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
377,treatment,1,74,79,0,,1,4,6,2,10,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
378,control,0,62,69,1,16,4,3,10,0,5,0,0,1,16.81,5.88,10.93,10.93,persuadable,discount_driven_low_value,normal_timing
379,control,0,6,6,0,,1,3,5,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
380,treatment,1,44,45,1,16,4,3,12,4,2,0,1,4,213.46,10.67,202.79,202.79,persuadable,high_value,normal_timing
381,treatment,1,9,16,0,,0,1,7,2,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
382,treatment,1,31,32,1,4,0,1,4,1,5,1,0,1,21.59,17.15,4.45,4.45,persuadable,discount_driven_low_value,pulled_forward
383,treatment,1,69,72,1,20,6,5,25,7,2,1,1,4,334.12,26.29,307.82,307.82,persuadable,high_value,normal_timing
384,control,0,62,62,0,,1,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
385,control,0,64,66,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
386,treatment,1,60,61,0,,5,8,18,3,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
387,treatment,1,2,4,1,12,0,1,10,0,6,0,0,1,20.75,7.26,13.49,13.49,persuadable,discount_driven_low_value,pulled_forward
388,treatment,1,53,59,0,,2,3,7,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
389,control,0,44,46,0,,4,1,4,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
390,treatment,1,48,54,0,,1,2,6,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
391,treatment,1,20,27,0,,1,3,4,1,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
392,control,0,64,68,0,,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
393,treatment,1,55,59,0,,1,5,7,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
394,treatment,1,37,39,1,2,2,1,12,0,6,1,0,1,36.95,22.52,14.43,14.43,persuadable,discount_driven_low_value,pulled_forward
395,control,0,6,11,0,,1,6,8,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
396,control,0,7,13,1,21,2,4,9,2,2,0,1,5,236.42,28.37,208.05,208.05,sure_thing,medium_value,pulled_forward
397,treatment,1,33,39,0,,3,4,11,2,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
398,control,0,49,50,1,12,3,6,22,3,1,0,1,7,322.73,16.14,306.59,306.59,sure_thing,high_value,normal_timing
399,control,0,90,95,0,,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
400,control,0,66,67,0,,1,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
401,control,0,44,47,0,,0,1,3,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
402,treatment,1,27,27,1,5,1,3,9,3,8,1,0,1,37.11,22.58,14.53,14.53,persuadable,discount_driven_low_value,normal_timing
403,treatment,1,16,20,1,2,4,4,8,3,5,0,0,1,33.22,3.99,29.23,29.23,sure_thing,medium_value,pulled_forward
404,control,0,13,19,0,,0,3,7,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
405,treatment,1,7,13,0,,2,1,7,1,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
406,treatment,1,83,88,0,,3,4,5,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
407,control,0,2,6,0,,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
408,treatment,1,78,82,1,7,2,2,3,0,8,1,0,1,28.44,19.54,8.9,8.9,persuadable,discount_driven_low_value,pulled_forward
409,control,0,53,53,0,,2,4,4,2,10,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
410,treatment,1,56,61,0,,1,1,10,1,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
411,treatment,1,87,92,0,,2,0,7,2,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
412,treatment,1,71,72,0,,1,3,17,7,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
413,control,0,14,19,0,,3,2,5,2,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
414,treatment,1,88,91,1,11,4,3,11,1,4,0,1,4,161.24,19.35,141.89,141.89,sure_thing,medium_value,pulled_forward
415,control,0,16,20,0,,3,12,12,3,0,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
416,control,0,52,58,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
417,control,0,58,60,0,,8,6,13,0,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
418,treatment,1,22,29,0,,2,3,22,4,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
419,control,0,57,60,0,,3,5,18,4,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
420,treatment,1,58,62,0,,2,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
421,treatment,1,89,89,0,,1,6,6,2,11,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
422,control,0,83,83,0,,1,1,7,1,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
423,control,0,36,38,0,,1,4,14,0,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
424,control,0,63,70,0,,3,3,6,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
425,treatment,1,74,76,0,,2,4,11,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
426,treatment,1,3,6,1,10,3,7,14,4,5,1,0,1,33.89,13.66,20.24,20.24,sure_thing,medium_value,pulled_forward
427,control,0,62,68,0,,4,3,20,6,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
